,time,ticker,abnormal_return,y,volatility,reaction_positive,reaction_negative,volume_adi,volume_mfi,volatility_atr,trend_sma_slow,trend_macd,momentum_rsi,momentum_roc,momentum_ppo,others_dlr,others_cr,risk_factor_pos,risk_factor_neg,risk_factor_polarity,risk_factor_subjectivity,risk_factor_len,item1_pos,item1_neg,item1_polarity,item1_subjectivity,item1_len,item7_pos,item7_neg,item7_polarity,item7_subjectivity,industry_B,industry_C,industry_D,industry_E,industry_F,industry_G,industry_H,industry_I
2715,2010,penn,0.169085659,1,0.075963104,6,5,135483964.1,53.97180085,0.199651163,6.404197978,0.044070539,54.2715583,1.456154952,0.565735999,0.101895018,148.1428547,848,310,0.464594127,0.355979096,3253,829,181,0.641584158,0.244729828,7072,1595,679,0.402814424,0.321549774,0,0,0,0,0,0,0,1
2716,2011,penn,-0.06407592,0,0.161627403,7,4,175338335.1,47.51620747,0.261575246,8.396945246,0.010382976,51.38051707,0.557836231,0.112956957,0.031667416,222.2287075,812,308,0.45,0.359897172,3112,714,120,0.712230215,0.240345821,6306,1438,583,0.423057892,0.320488424,0,0,0,0,0,0,0,1
2717,2012,penn,0.133833336,1,0.173856734,5,6,200082133.4,53.33465847,0.237348407,9.52901335,0.070411379,53.41199679,1.567415232,0.712714652,0.101854475,269.8023773,789,295,0.455719557,0.360492185,3007,757,122,0.722411831,0.231926121,7842,1708,633,0.459205468,0.298520785,0,0,0,0,0,0,0,1
2718,2013,penn,0.128740512,1,0.256716377,9,2,186012885.6,56.66385378,0.24559555,12.34805019,0.096161124,55.08684775,1.349322406,0.757312473,0.101234412,378.5353259,1164,518,0.384066587,0.353361344,4760,810,151,0.685744016,0.243045018,8581,1972,742,0.4532056,0.316280154,0,0,0,0,0,0,0,1
2719,2014,penn,-0.125844979,0,0.334595874,5,6,196956797.6,52.79638896,0.424184134,12.13776559,-0.022611258,48.9864844,-0.029920115,-0.206015128,-0.016973036,362.7029065,1181,529,0.381286549,0.353817505,4833,853,149,0.70259481,0.257716049,8438,2001,762,0.448425624,0.327447262,0,0,0,0,0,0,0,1
2720,2015,penn,0.364088184,1,0.152433179,7,4,199549498.1,53.05543876,0.520651669,16.75876535,0.0746286,52.53447155,0.968047086,0.479042146,0.061212216,545.8178689,1354,595,0.389430477,0.35552718,5482,964,174,0.694200351,0.259461924,8713,2180,714,0.506565307,0.332147366,0,0,0,0,0,0,0,1
2721,2006,penn,0.115803701,1,0.06282182,6,5,151517830.3,54.20016357,0.254047077,8.246335689,0.045256829,53.0403972,1.360487447,0.526285932,0.093063543,218.9228858,680,271,0.430073606,0.378582802,2512,698,194,0.565022421,0.238949906,4974,1095,358,0.507226428,0.292119019,0,0,0,0,0,0,0,1
2722,2016,penn,0.232722141,1,0.108364262,7,4,199342435.7,48.1864847,0.441207858,14.50985502,-0.058751224,48.20011069,-0.273928204,-0.430331646,-0.059481858,452.0003922,1353,591,0.391975308,0.359600444,5406,1103,201,0.691717791,0.272176998,7227,1888,575,0.533089728,0.340805313,0,0,0,0,0,0,0,1
2723,2017,penn,0.120703594,1,0.093951396,6,5,227777980.3,59.55402622,0.540923786,19.92221573,0.409146003,61.53643613,3.826383186,1.949101828,0.326945185,692.356767,1344,599,0.383427689,0.363245466,5349,1181,228,0.676366217,0.271797839,7782,1958,624,0.516653757,0.331791313,0,0,0,0,0,0,0,1
2724,2010,mu,-0.386985624,0,0.075963104,6,5,-5911775007,51.5615789,0.405026526,8.676978139,-0.019324228,49.58104914,-0.437426619,-0.311503699,-0.109180461,-35.86041109,608,323,0.306122449,0.349605708,2663,761,215,0.559426229,0.246464646,4489,991,367,0.459499263,0.302517264,0,0,1,0,0,0,0,0
2725,2011,mu,0.644238857,1,0.161627403,5,6,-8046356292,50.29025292,0.387459523,8.217320156,-0.056923936,49.01263671,-0.607559493,-0.977828011,-0.096419609,-39.51373833,526,327,0.233294255,0.370065076,2305,774,213,0.568389057,0.256563556,4016,839,358,0.401837928,0.298057769,0,0,1,0,0,0,0,0
2726,2012,mu,1.130843798,1,0.173856734,8,3,-10188206206,51.87365191,0.274054129,6.596659047,0.010959278,49.70486942,0.909194928,0.087848557,0.00316708,-50.65805838,773,425,0.29048414,0.352767962,3396,696,191,0.569334836,0.25658085,4154,898,344,0.44605475,0.298988926,0,0,1,0,0,0,0,0
2727,2013,mu,-0.411390062,0,0.256716377,7,4,-11729191628,60.5005061,0.463631028,12.57593129,0.411439996,63.43900757,6.307405889,3.267325255,0.489180558,-0.544720165,857,438,0.323552123,0.346720214,3735,802,218,0.572549019,0.252225519,5160,1111,411,0.459921156,0.29496124,0,0,1,0,0,0,0,0
2728,2014,mu,-0.579935991,0,0.334595874,5,6,-13699774888,50.83961952,0.934948251,28.45232512,0.367392555,55.8741917,2.454456086,1.311545328,0.18889682,116.7771283,772,396,0.321917808,0.356750153,3274,695,194,0.563554555,0.251485148,4286,956,380,0.431137724,0.311712552,0,0,1,0,0,0,0,0
2729,2015,mu,0.882779075,1,0.152433179,4,7,-15591804861,42.1089108,0.861299513,23.24985799,-0.535528293,41.96028071,-3.547207302,-2.405066946,-0.35921138,65.74573788,792,386,0.344651952,0.356214091,3307,647,194,0.53864447,0.242084053,4174,902,376,0.411580594,0.306181121,0,0,1,0,0,0,0,0
2730,2016,mu,0.362817901,1,0.108364262,5,6,-17237422638,54.71337701,0.595088458,13.77380787,0.137508869,54.24467563,2.47650433,0.688200767,0.173404111,5.136333919,925,464,0.331893448,0.353165522,3933,755,227,0.537678207,0.249301853,4086,868,401,0.368006304,0.310572687,0,0,1,0,0,0,0,0
2731,2017,mu,-0.016635925,0,0.093951396,4,7,-18892529682,57.68792501,1.012045847,30.92814456,0.653377539,59.2727687,3.627831012,2.097811953,0.250635497,138.5031362,995,496,0.334674715,0.358413461,4160,680,218,0.514476614,0.258789625,3696,865,342,0.433305716,0.326569264,0,0,1,0,0,0,0,0
2732,2018,mu,0.014535355,1,0.404327515,4,7,-20896022069,49.48165883,2.018260099,47.89494533,-0.219488173,47.55754101,-0.823024434,-0.645219207,-0.103279638,253.366318,1088,583,0.302214243,0.356746371,4684,852,240,0.56043956,0.265952265,3489,793,327,0.416071428,0.321008885,0,0,1,0,0,0,0,0
2733,2019,mu,-0.25092217,0,0.319511969,6,5,-23016991078,51.05176852,1.560913918,41.38583326,0.394698582,53.50482358,2.990664057,0.860465993,0.209380535,215.4266777,1351,750,0.28605426,0.357921635,5870,897,238,0.58061674,0.265932521,3322,752,324,0.397769516,0.323901264,0,0,1,0,0,0,0,0
2734,2006,mu,-0.192247456,0,0.06282182,4,7,-1576040078,48.89904874,0.509080177,15.41195075,0.014595305,50.69625384,0.322924842,0.065339174,0.018996194,14.97705577,550,335,0.242937853,0.332456799,2662,896,209,0.621719456,0.284720433,3847,997,254,0.59392486,0.325188458,0,0,1,0,0,0,0,0
2735,2009,auto,0.346630713,1,9.91E-07,6,5,4583867.084,54.77213244,0.271190152,2.578151713,0.06127211,54.04670462,6.041011761,1.432686816,0.316868133,-94.04544098,852,470,0.288956127,0.367528496,3597,522,85,0.719934101,0.282851817,2584,593,312,0.310497237,0.350232198,0,0,0,0,0,0,0,1
2736,2010,auto,-0.41573203,0,0.075963104,8,3,6000102.538,47.02306839,0.354867349,4.918597353,-0.016576684,48.17911709,-0.237286869,-0.441815409,-0.059850335,-89.27787347,895,500,0.283154122,0.352361707,3959,605,105,0.704225351,0.239541161,2675,589,306,0.316201117,0.334579439,0,0,0,0,0,0,0,1
2737,2011,auto,1.189137586,1,0.161627403,3,8,7377296.518,48.3219438,0.359277508,5.12332309,-0.003588317,48.87018081,0.364034123,-0.197084875,-0.082340839,-88.78551022,773,405,0.312393888,0.335899629,3507,630,97,0.73314993,0.229845084,2744,621,282,0.375415282,0.329081633,0,0,0,0,0,0,0,1
2738,2012,auto,1.502662006,1,0.173856734,7,4,8538636.99,44.64164407,0.201586966,4.074903078,-0.002009985,50.04957057,0.263520893,-0.097034432,0.051407542,-91.05027427,1306,643,0.340174448,0.35142445,5546,813,104,0.773173391,0.294287548,2550,603,280,0.365798414,0.34627451,0,0,0,0,0,0,0,1
2739,2013,auto,0.525326991,1,0.256716377,5,6,10188167.3,60.2504294,0.312456695,5.833574479,0.229150436,60.73475672,6.693442124,3.004410103,0.529919727,-86.12792477,1506,657,0.392510402,0.344043264,6287,925,104,0.797862001,0.306523682,2663,653,237,0.46741573,0.334209538,0,0,0,0,0,0,0,1
2740,2007,auto,0.590613895,1,0.147783741,1,10,3129396.2,48.62539677,0.920721387,17.39738733,-0.046996624,49.12195358,-0.016015163,-0.403238113,-0.096080501,-62.04162438,1012,534,0.309184993,0.353937729,4368,862,189,0.64034253,0.272420943,5255,1181,483,0.419471154,0.316650809,0,0,0,0,0,0,0,1
2741,2008,auto,1.370696971,1,0.180492857,5,6,3598961.473,41.12805652,0.669235035,8.00845243,-0.340560019,41.25274338,-7.250314035,-5.303084845,-0.715457948,-83.78882578,860,432,0.33126935,0.358689617,3602,547,93,0.709374999,0.294930875,3786,864,404,0.362776025,0.334918119,0,0,0,0,0,0,0,1
2742,2014,auto,0.071757681,1,0.334595874,9,2,13479988.48,49.27194754,0.729574601,12.03950397,-0.038143403,47.75440264,-0.40282523,-0.486238258,-0.130125707,-73.85552204,900,456,0.327433628,0.360159362,3765,946,100,0.80879541,0.303893085,3052,775,273,0.479007633,0.343381389,0,0,0,0,0,0,0,1
2743,2015,auto,-1.556237277,0,0.152433179,6,5,13818337.23,53.46174426,0.897576305,15.8845162,0.310093818,53.97257967,4.196616756,1.862762147,0.288657003,-63.93985262,930,484,0.315417256,0.359796438,3930,906,91,0.817452356,0.29109489,3880,968,319,0.504273504,0.331701031,0,0,0,0,0,0,0,1
2744,2018,auto,1.189626051,1,0.404327515,7,4,9855056.154,43.67258999,0.252556843,4.491242731,-0.17982133,41.21495773,-4.130076964,-4.08241055,-0.431551204,-90.86123109,1067,563,0.309202454,0.366374466,4449,715,72,0.817026683,0.286285922,3008,744,337,0.376503237,0.359375,0,0,0,0,0,0,0,1
2745,2007,pbct,0.227650387,1,0.147783741,6,5,-60175113747,49.49602089,9.167089799,10.04832694,-0.054334293,46.50006768,-0.846652762,-0.56037179,-0.059442307,202.9849778,357,160,0.381044487,0.348617667,1483,1047,218,0.655335968,0.310734463,10958,2232,834,0.455968689,0.279795583,0,0,0,0,0,0,1,0
2746,2009,pbct,-0.251630291,0,9.91E-07,1,10,-1.23E+11,49.27670414,7.376857828,9.239955202,-0.008054514,50.32032657,0.102236929,-0.095060537,-0.011323129,181.1951596,300,142,0.357466063,0.34423676,1284,937,224,0.614125753,0.30464445,10886,2233,800,0.472469502,0.278614734,0,0,0,0,0,0,1,0
2747,2010,pbct,0.046028649,1,0.075963104,2,9,-1.70E+11,50.03245112,6.087660258,8.457706327,-0.042373144,47.36974385,-0.641281895,-0.500540377,-0.052653165,155.5198533,310,141,0.374722837,0.343488195,1313,936,232,0.602739726,0.298797646,12574,2596,927,0.473743968,0.280181327,0,0,0,0,0,0,1,0
2748,2011,pbct,-0.072450784,0,0.161627403,6,5,-2.27E+11,51.63832098,5.036022175,7.82412742,-0.003651066,50.07390256,-0.074747609,-0.066545558,-0.0152872,137.8406212,372,189,0.326203208,0.358695652,1564,871,216,0.602575896,0.30135847,15330,3294,1053,0.51552795,0.283561644,0,0,0,0,0,0,1,0
2749,2012,pbct,-0.005952874,0,0.173856734,8,3,-2.73E+11,49.24360709,4.43630399,7.910531263,0.005802649,50.61894096,0.161260873,0.065755605,-0.003409143,141.1611384,536,251,0.362134688,0.355465221,2214,904,205,0.630297565,0.301031487,13992,3046,980,0.513164431,0.287735849,0,0,0,0,0,0,1,0
2750,2013,pbct,0.078347054,1,0.256716377,8,3,-3.16E+11,56.61448247,4.544716477,9.456980275,0.0623802,57.23363025,1.202854715,0.675566692,0.107469181,191.4140878,526,248,0.359173126,0.36016752,2149,866,194,0.633962264,0.304860512,11963,2610,807,0.527655838,0.285630695,0,0,0,0,0,0,1,0
2751,2014,pbct,0.274501388,1,0.334595874,10,1,-3.54E+11,53.44227168,4.328629903,10.42721047,0.014585067,52.39218258,0.336112358,0.133670807,0.019573277,218.4776173,522,241,0.368283093,0.369312681,2066,860,193,0.633428299,0.314047122,11051,2447,767,0.52271313,0.290833409,0,0,0,0,0,0,1,0
2752,2015,pbct,0.085052035,1,0.152433179,9,2,-3.83E+11,52.52709121,4.101157428,11.59617875,0.045279885,54.00647216,0.623214886,0.384607871,0.041868139,255.3887396,523,237,0.376315789,0.370009737,2054,677,157,0.623501198,0.293042867,10939,2419,759,0.522341095,0.290520157,0,0,0,0,0,0,1,0
2753,2016,pbct,-0.152087365,0,0.108364262,1,10,-4.10E+11,56.7951436,3.654535276,12.27606544,0.069286631,54.46393796,1.168322567,0.481807661,0.089439729,278.398615,518,236,0.374005305,0.369789112,2039,672,159,0.617328519,0.292296869,10882,2460,761,0.527475939,0.295993384,0,0,0,0,0,0,1,0
2754,2017,pbct,-0.325248545,0,0.093951396,5,6,-4.33E+11,48.3786368,3.586293214,14.59168439,0.013481341,50.52482887,0.106237635,0.08009854,0.001181777,344.669759,532,252,0.357142857,0.374224343,2095,666,158,0.616504854,0.292717584,11157,2524,799,0.519109238,0.297839921,0,0,0,0,0,0,1,0
2755,2018,pbct,0.147219767,1,0.404327515,5,6,-4.48E+11,49.20371831,3.079809558,15.29414403,-0.058721276,47.31529652,-0.958171702,-0.423846017,-0.087763604,361.6726902,536,252,0.360406091,0.374881065,2102,684,160,0.62085308,0.292649098,11400,2594,793,0.531739002,0.297105263,0,0,0,0,0,0,1,0
2756,2018,sgen,0.593426385,1,0.404327515,6,5,139514523.2,52.93110863,2.196052918,61.93217898,0.078922441,52.89741269,0.621086591,0.066600172,0.022863282,623.6090669,3317,1361,0.418127405,0.334668765,13978,2260,619,0.56998958,0.260566567,6699,1431,442,0.528029898,0.279593969,0,0,1,0,0,0,0,0
2757,2007,sgen,0.547967467,1,0.147783741,6,5,5010383.143,54.17729489,0.450165209,9.542833288,0.161577514,55.70705455,4.14560056,1.864561194,0.302893266,14.67370718,1152,386,0.498049415,0.380598862,4041,930,303,0.508515815,0.25158131,3577,779,300,0.443929564,0.301649427,0,0,1,0,0,0,0,0
2758,2010,sgen,0.489883473,1,0.075963104,4,7,19848199.56,52.63041607,0.526667821,12.51728327,0.16050028,54.18645056,2.676229264,1.246218909,0.153274944,49.22623811,1541,538,0.482443482,0.36933736,5629,1175,332,0.559389515,0.252725138,4251,946,350,0.459876543,0.304869442,0,0,1,0,0,0,0,0
2759,2011,sgen,0.886491247,1,0.161627403,5,6,30026573.18,51.32573002,0.704175081,17.19126725,0.044691738,52.59859332,0.963215076,0.17094074,0.044579394,101.097709,1728,650,0.453322119,0.363219795,6547,1335,349,0.585510688,0.255732726,5335,1257,441,0.480565371,0.318275539,0,0,1,0,0,0,0,0
2760,2012,sgen,-0.250484036,0,0.173856734,8,3,56203031.57,51.26053292,0.784304928,22.36334004,0.211192063,53.39305207,1.962892397,0.986402439,0.13050111,164.8270424,1507,602,0.429113324,0.349461475,6035,1484,370,0.600862999,0.253347909,5161,1186,413,0.483427142,0.309823678,0,0,1,0,0,0,0,0
2761,2013,sgen,-0.198754562,0,0.256716377,5,6,70650906.66,55.44204752,1.211342001,36.08120576,0.448490753,56.89804272,2.944808039,1.331231249,0.215582265,329.9954715,1539,617,0.427643785,0.34723788,6209,1627,398,0.60691358,0.255843335,5591,1252,423,0.494925373,0.299588625,0,0,1,0,0,0,0,0
2762,2014,sgen,0.524716483,1,0.334595874,6,5,74591371.11,47.66589351,1.863220815,40.23689405,-0.175459789,49.14663538,-0.40309329,-0.565710126,-0.085847399,364.6880937,1634,689,0.40680155,0.346664677,6701,2026,547,0.57481539,0.2562749,5479,1228,411,0.498474679,0.299142179,0,0,1,0,0,0,0,0
2763,2015,sgen,0.23054347,1,0.152433179,6,5,78118482.97,51.35838035,1.733669441,40.10276406,0.213184347,53.06855055,1.789050775,0.505906646,0.132619872,372.9506648,2014,838,0.412342216,0.341843462,8343,2048,541,0.582078022,0.258151361,5353,1198,399,0.500313087,0.298337381,0,0,1,0,0,0,0,0
2764,2016,sgen,-0.066005795,0,0.108364262,6,5,104376413.1,53.8425574,2.008269998,43.98051144,0.579599572,53.73618651,2.262399532,1.009323321,0.0642661,422.8845294,2921,1183,0.423489279,0.325533434,12607,2151,563,0.585114222,0.2502305,7100,1514,483,0.516274411,0.281267606,0,0,1,0,0,0,0,0
2765,2017,sgen,0.43556872,1,0.093951396,7,4,125800460.3,53.590797,2.033576151,59.17081375,-0.183821071,49.59952186,-0.134265279,-0.363567661,0.005473625,586.2693816,3518,1390,0.433577832,0.340620446,14409,2204,597,0.57372367,0.262980002,6223,1371,397,0.550904977,0.284107344,0,0,1,0,0,0,0,0
2766,2008,dhc,-0.188821714,0,0.180492857,7,4,-29796081234,53.30741507,12.84147951,8.405813259,-0.072806056,48.56776775,-0.741703095,-1.093594299,-0.066106861,61.62258041,656,262,0.429193899,0.372564935,2464,2235,970,0.394695788,0.301561912,3998,881,274,0.525541125,0.288894447,0,0,0,0,0,0,1,0
2767,2009,dhc,-0.179972827,0,9.91E-07,2,9,-41101373241,54.38449984,10.0381914,7.540453997,0.09960154,53.83046378,2.600954584,1.221838358,0.112754883,50.87501483,841,333,0.432708688,0.361453202,3248,2304,970,0.407452657,0.297447079,4452,961,310,0.512195122,0.285489668,0,0,0,0,0,0,1,0
2768,2010,dhc,0.075705336,1,0.075963104,8,3,-57401840871,51.52526131,11.93999436,10.48378833,0.029138539,51.85868685,0.265040702,0.268717907,0.026936207,105.2131359,900,370,0.417322834,0.348805273,3641,2294,982,0.4004884,0.294524858,4483,991,318,0.514132926,0.29199197,0,0,0,0,0,0,1,0
2769,2011,dhc,-0.175810184,0,0.161627403,2,9,-76134021210,49.43694922,11.48570139,11.40037613,0.016735307,52.66980498,0.615517926,0.143413525,0.03518263,123.6703378,1148,430,0.455006337,0.360933211,4372,2430,1003,0.415671424,0.314147145,6269,1432,485,0.494001043,0.305790397,0,0,0,0,0,0,1,0
2770,2012,dhc,-0.171794046,0,0.173856734,9,2,-97697071459,48.85505874,10.31796792,11.85679998,0.038560209,52.95469924,0.613669768,0.315798853,0.048556361,133.0163197,1447,555,0.445554445,0.367541766,5447,2642,1062,0.426565875,0.313951517,7585,1780,579,0.509114031,0.31100857,0,0,0,0,0,0,1,0
2771,2013,dhc,-0.259227023,0,0.256716377,6,5,-1.25E+11,54.60327552,10.85724555,14.39719774,0.020430322,52.73157642,0.185485373,0.130853974,-0.00024979,181.4863005,1534,586,0.447169811,0.363262509,5836,2648,1065,0.426339887,0.314687685,8278,1908,681,0.473928157,0.312756704,0,0,0,0,0,0,1,0
2772,2016,dhc,-0.35475092,0,0.108364262,7,4,-1.91E+11,56.74226312,5.423239802,13.56681819,0.105030434,56.56729577,1.605247933,0.853419898,0.130072554,168.4984845,1975,774,0.43688614,0.358456122,7669,2865,1156,0.425018652,0.310430016,9547,2179,887,0.421395956,0.321148005,0,0,0,0,0,0,1,0
2773,2006,dhc,0.68746836,1,0.06282182,2,9,-13307316074,55.59562803,12.43188404,6.800464555,0.060723147,56.93504197,1.829803728,0.835456688,0.175524669,35.2658329,512,190,0.458689458,0.367539267,1910,2050,916,0.382333108,0.298510467,2043,477,156,0.507109004,0.309838473,0,0,0,0,0,0,1,0
2774,2007,dhc,0.764130968,1,0.147783741,8,3,-21007050733,49.67231014,14.25118886,8.51656047,0.011326582,51.4629581,0.413591767,0.095588854,-0.006886511,66.78142679,508,185,0.466089465,0.37338362,1856,2047,921,0.379380054,0.301994302,2353,503,178,0.477239353,0.289417764,0,0,0,0,0,0,1,0
2775,2014,dhc,0.123375711,1,0.334595874,7,4,-1.47E+11,51.75266023,8.898222071,13.91215467,0.019704622,51.74165667,0.373954637,0.135267381,0.025283813,172.6762636,1747,641,0.463149079,0.364413246,6553,2771,1143,0.415942769,0.31417563,8498,1991,737,0.459677419,0.32101671,0,0,0,0,0,0,1,0
2776,2015,dhc,-0.096023381,0,0.152433179,8,3,-1.72E+11,44.05061527,6.596703267,12.40983657,-0.116563302,43.14600132,-1.519582574,-1.002822474,-0.126006109,138.3250574,1964,717,0.465124953,0.354348401,7566,2879,1200,0.411620495,0.308314437,9385,2194,833,0.449620086,0.322535962,0,0,0,0,0,0,1,0
2777,2008,mcy,-0.139588472,0,0.180492857,3,8,-14359830034,47.96505172,25.63587533,23.21805803,-0.063517301,50.2399921,-0.181414951,-0.30629821,-0.012074031,19.90208491,1235,461,0.456367924,0.407594328,4161,761,349,0.371171171,0.3190572,6522,1570,677,0.39741878,0.344526219,0,0,0,0,0,0,1,0
2778,2012,mcy,0.280000201,1,0.173856734,5,6,-25298916478,51.30465302,16.5193231,25.76585083,-0.010154546,50.15056003,-0.139781545,-0.048735786,-0.032518514,33.42430627,1336,495,0.459311851,0.398043478,4600,811,343,0.405545927,0.319490587,7071,1756,652,0.458471761,0.340545892,0,0,0,0,0,0,1,0
2779,2013,mcy,0.202427285,1,0.256716377,4,7,-28544638925,56.24799812,15.46047767,28.34316071,0.179970812,56.36733826,1.257776059,0.597963321,0.111844264,48.80967255,1323,491,0.458654906,0.403021551,4501,840,347,0.415332771,0.325740944,6344,1521,618,0.422159888,0.337168979,0,0,0,0,0,0,1,0
2780,2014,mcy,0.031229037,1,0.334595874,7,4,-30316909935,53.74616202,15.56468743,33.43074173,0.176853542,55.17651521,0.870854418,0.484676955,0.071551101,75.08895112,1305,484,0.458915595,0.406313877,4403,791,352,0.38407699,0.332847991,6387,1497,626,0.410268488,0.332393925,0,0,0,0,0,0,1,0
2781,2015,mcy,-0.268439216,0,0.152433179,9,2,-32084047994,55.29325164,15.6515432,39.27157392,-0.069016429,48.21782785,-0.509264676,-0.193810351,-0.05912822,102.6879362,1313,490,0.456461453,0.404532196,4457,790,331,0.409455843,0.321019473,6519,1505,674,0.3813676,0.33425372,0,0,0,0,0,0,1,0
2782,2016,mcy,-0.086616926,0,0.108364262,4,7,-33469535290,56.16397582,13.3834166,39.85765703,0.251647452,54.07564129,1.499073235,0.596092648,0.119855096,109.5970174,1356,508,0.454935622,0.40285282,4627,763,301,0.434210526,0.328091273,6666,1547,695,0.380017841,0.336333633,0,0,0,0,0,0,1,0
2783,2017,mcy,0.066636892,1,0.093951396,8,3,-34737849068,49.83197014,12.54879396,45.22065555,-0.053543547,48.26106515,-0.308211973,-0.128380749,-0.029908593,133.7391203,1321,497,0.453245324,0.401856764,4524,811,328,0.424056189,0.331973186,6860,1666,707,0.404129793,0.345918367,0,0,0,0,0,0,1,0
2784,2018,mcy,0.070273206,1,0.404327515,5,6,-36160783125,53.59564823,9.063504606,41.18526049,0.081430947,50.71287313,0.449544949,0.144202345,0.00662477,114.1936121,1322,496,0.454345434,0.401147396,4532,848,347,0.419246862,0.336240855,7018,1696,722,0.402812241,0.344542605,0,0,0,0,0,0,1,0
2785,2009,mcy,-0.044643075,0,9.91E-07,10,1,-16847739692,54.28682502,17.54925994,18.06911416,-0.044693559,52.68656327,0.258072855,-0.321358598,-0.033713099,-6.571566704,1364,497,0.46587856,0.405977312,4584,801,333,0.412698412,0.323353293,6471,1560,617,0.433164906,0.336424046,0,0,0,0,0,0,1,0
2786,2010,mcy,-0.004912777,0,0.075963104,4,7,-19642547420,56.78731551,19.29419816,22.85806667,0.117412456,55.96137745,0.789242383,0.51398367,0.058484533,19.55693533,1328,480,0.469026548,0.401956425,4498,811,340,0.409209383,0.319899944,6604,1583,632,0.429345372,0.335402786,0,0,0,0,0,0,1,0
2787,2011,mcy,-0.120790074,0,0.161627403,3,8,-22739072489,50.28253268,17.32510959,23.30983284,0.055951418,50.29538386,0.636928263,0.206329814,0.047034538,21.62491115,1329,490,0.461242441,0.403236533,4511,803,352,0.39047619,0.323529412,6405,1583,629,0.431283906,0.345355191,0,0,0,0,0,0,1,0
2788,2014,cybe,1.154405691,1,0.334595874,8,3,2728641.593,56.9791915,0.40256839,8.526466733,0.105745749,54.77772891,2.701946446,1.347198339,0.161932516,-19.01255069,545,234,0.399229781,0.3956323,1969,889,193,0.643253234,0.251920838,3271,721,354,0.341395349,0.328645674,0,0,1,0,0,0,0,0
2789,2015,cybe,0.479072022,1,0.152433179,6,5,2825417.855,51.291097,0.464150718,8.775104199,-0.059251362,48.283698,-0.371014253,-0.863128718,-0.090875907,-19.31955895,527,225,0.401595744,0.401494928,1873,913,185,0.663023679,0.250914077,3393,748,344,0.36996337,0.32183908,0,0,1,0,0,0,0,0
2790,2016,cybe,-0.1610522,0,0.108364262,4,7,3164345.747,57.76829257,0.830088745,16.45068218,0.541552786,59.22600951,6.975292377,3.441466238,0.4869959,61.84348423,581,235,0.424019607,0.399608227,2042,956,192,0.665505226,0.254714888,3198,724,322,0.384321223,0.327079425,0,0,1,0,0,0,0,0
2791,2006,cybe,-0.261404603,0,0.06282182,5,6,1862210.038,48.811367,0.453669714,13.69227858,-0.009806686,50.18000442,0.107329704,-0.106051545,-0.024060886,27.26248493,233,74,0.517915308,0.406622516,755,740,117,0.726954492,0.265407247,3446,816,321,0.4353562,0.329947765,0,0,1,0,0,0,0,0
2792,2007,cybe,0.073393148,1,0.147783741,5,6,1234884.559,49.59498136,0.365116636,12.96158442,-0.016152361,49.7309219,-0.082038547,-0.144002998,-0.022938524,20.32910212,251,75,0.539877299,0.37995338,858,785,129,0.717724288,0.258338044,3652,843,369,0.391089109,0.331872946,0,0,1,0,0,0,0,0
2793,2008,cybe,0.728663412,1,0.180492857,2,9,1059000.944,50.2284001,0.442803917,9.252678602,-0.183776328,43.35276437,-3.880277108,-2.355557857,-0.329873504,-17.24570292,319,102,0.515439429,0.373558119,1127,857,145,0.710578842,0.259518259,4536,1016,486,0.352862849,0.331128748,0,0,1,0,0,0,0,0
2794,2009,cybe,-0.167862198,0,9.91E-07,7,4,1461048.454,42.60097902,0.400438613,5.591675486,0.019027409,50.93768058,1.861747636,0.269355587,0.103214724,-47.37632999,323,120,0.458239277,0.372895623,1188,873,169,0.6756238,0.252606061,4855,1050,521,0.336728198,0.323583934,0,0,1,0,0,0,0,0
2795,2010,cybe,-0.271052693,0,0.075963104,2,9,1881442.453,47.86969338,0.420500921,8.675470765,0.067583725,52.70669825,1.910586499,0.859333042,0.096464819,-18.17562792,290,124,0.400966183,0.365079365,1134,809,149,0.688935281,0.24004009,3662,775,378,0.344319167,0.31485527,0,0,1,0,0,0,0,0
2796,2011,cybe,-0.153161305,0,0.161627403,4,7,2315161.947,50.69594413,0.343862284,8.672517622,-0.033372721,49.20092482,-0.481828081,-0.466166397,-0.036110456,-19.92995461,314,140,0.383259911,0.356357928,1274,799,152,0.680336487,0.236802789,3837,810,375,0.367088607,0.308835027,0,0,1,0,0,0,0,0
2797,2012,cybe,0.606479074,1,0.173856734,3,8,2683391.798,51.60678386,0.288535736,7.949834057,0.002533749,51.03872235,0.350612551,-0.031795965,-0.020138988,-26.02438108,310,136,0.390134528,0.337623013,1321,832,164,0.67068273,0.247761194,3529,753,380,0.329214475,0.321054123,0,0,1,0,0,0,0,0
2798,2013,cybe,0.270970235,1,0.256716377,5,6,2780701.965,51.78541336,0.27216261,6.063273129,-0.052111147,46.97960815,-0.712646065,-0.855996195,-0.060503976,-44.30731567,450,208,0.367781154,0.395195195,1665,811,162,0.667009249,0.243006993,3119,664,389,0.261158594,0.337608208,0,0,1,0,0,0,0,0
2799,2006,mntx,-1.387389584,0,0.06282182,6,5,-350613.6566,46.72097008,0.157187832,4.130486589,-0.040508841,46.02284833,0.664787783,-0.939133287,-0.039468157,-40.81833575,561,169,0.536986301,0.447303921,1632,818,209,0.592989289,0.286471409,3751,854,372,0.39314845,0.326846174,0,0,1,0,0,0,0,0
