,ticker,time,volume_adi,volume_mfi,volatility_atr,trend_sma_slow,trend_macd,momentum_rsi,momentum_roc,momentum_ppo,others_dlr,others_cr
3563,farm,2013,#NAME?,54.04947878,0.601908735,15.12681627,0.242178421,56.12195072,2.519474379,1.441750125,0.189454668,-42.79470859
3564,farm,2014,#NAME?,45.2926749,0.844038558,22.91622401,0.220326584,53.62207794,1.559732579,0.859278388,0.093634436,-14.50583315
3565,farm,2015,#NAME?,50.70227552,0.826685971,26.11719475,0.053683423,50.44701017,0.600553849,0.130217636,0.036287335,-3.59279486
3566,farm,2016,#NAME?,53.76789386,0.977517735,30.5611004,0.111686459,52.88142494,0.707107467,0.309395089,0.051047125,12.973789
3567,farm,2017,#NAME?,50.61897124,0.874939381,32.71956785,-0.036475312,49.42618947,-0.161496082,-0.12322201,-0.052734772,19.90013241
3568,farm,2018,#NAME?,46.69052884,0.759579546,28.74770921,-0.26601515,44.00483473,-1.500248983,-0.965403742,-0.127757934,3.843850477
3569,farm,2019,#NAME?,44.38400155,0.658739352,18.29463526,-0.243301454,44.36985979,-1.665686478,-1.339783484,-0.173689616,-34.28055545
3570,farm,2020,#NAME?,43.05681776,0.522718426,7.989700875,-0.302823964,42.91848626,-4.476485751,-3.82798939,-0.484677723,-72.6420065
3571,mgee,2006,-1216829682,47.69444175,8.452308148,13.49773362,0.01184648,50.95254118,0.392633254,0.074779289,0.046976422,14.81171593
3572,mgee,2007,-1939189678,48.75876539,8.245986577,14.72208752,0.022109097,50.1162657,0.302043163,0.135653251,0.004238679,25.16213219
3573,mgee,2008,-2686858916,51.4242468,7.710435289,15.30347986,-0.011048628,49.69259247,-0.253674277,-0.080185979,-0.01187929,29.36909218
3574,mgee,2009,-3370291413,55.72875201,6.78318199,15.69855992,0.058439638,53.11459016,0.88439912,0.350271286,0.049305529,34.17087889
3575,mgee,2010,-4099794600,54.20669613,6.721226893,18.2283255,0.111294205,55.97499015,1.110293901,0.573122763,0.08719643,56.34231786
3576,mgee,2011,-4829986645,53.38485178,6.762239831,21.19941804,0.054813567,51.24049137,0.550633159,0.242425141,0.049916715,80.75189484
3577,mgee,2012,-5472572866,51.95956895,6.862385723,25.18356976,0.118061898,54.34372356,0.723173559,0.460967413,0.04735381,115.1332239
3578,mgee,2013,-5910399593,51.95855008,7.0146877,29.81736806,0.098032701,53.46608086,0.684327307,0.327665029,0.061089854,154.3917124
3579,mgee,2014,-6271905431,52.72292781,6.630689707,33.08606652,0.20027745,54.71971348,1.063293561,0.571110623,0.078520351,183.7535125
3580,mgee,2015,-6571929838,50.20379982,6.112054443,36.13033745,0.010498236,50.53568054,0.2535905,0.015152355,0.018032347,206.7400546
3581,mgee,2016,-6837666697,53.91551927,6.588476614,47.36781669,0.488667534,57.33860582,1.869657711,1.028886893,0.144329333,309.3246034
3582,mgee,2017,-7090215048,52.66964388,6.637097575,58.53005816,0.070506865,50.64378576,-0.014848459,0.119098694,-0.005916937,396.3859432
3583,mgee,2018,-7284041335,59.66409939,5.208071665,56.33883204,0.053819568,51.60271035,0.277243251,0.075274997,-0.011698838,378.698162
3584,mgee,2019,-7412812119,56.43728634,4.634295729,66.52578234,0.374036132,54.84252048,1.172057767,0.548211152,0.116255739,470.3859519
3585,mgee,2020,-7540632656,49.60414519,3.966787341,66.17215003,-0.156835743,50.65221243,-0.155126693,-0.248752466,-0.041839109,458.4255968
3586,so,2006,-1.17528E+11,53.23805453,17.75030627,16.32031192,0.043795424,54.08527575,0.505538504,0.249224113,0.044026028,25.95617973
3587,so,2007,-1.78832E+11,49.10580394,18.30066724,18.27667169,0.044821197,52.02566422,0.47024631,0.231003923,0.037447028,41.00137271
3588,so,2008,-2.40568E+11,46.38876693,17.56986046,19.13695951,-0.007032006,50.17199988,-0.029338853,-0.046243733,7.61E-05,46.78859916
3589,so,2009,-2.96792E+11,49.8676393,14.30575949,17.47699787,-0.015861918,50.78888808,0.017803426,-0.103250484,-0.019980667,34.01115042
3590,so,2010,-3.69591E+11,52.27959931,14.66059075,20.44223534,0.111011096,56.75217591,0.88390577,0.528785964,0.074727683,58.38955839
3591,so,2011,-4.52523E+11,55.10392473,15.6838273,24.62825923,0.140376108,56.4245424,1.095494141,0.55113984,0.094659508,91.23052449
3592,so,2012,-5.38387E+11,51.47258247,16.47331252,29.16300719,0.017273143,51.4568403,-0.033658333,0.05776358,-0.014457153,123.8606267
3593,so,2013,-6.14E+11,52.33600466,14.6791599,29.35064897,-0.010349621,50.85614178,-0.019652648,-0.043103825,0.001882643,125.2294848
3594,so,2014,-6.78566E+11,53.74085206,13.35569329,30.89655474,0.1793245,56.97889515,1.156147064,0.568094106,0.089319028,139.9778836
3595,so,2015,-7.33932E+11,51.34754578,12.28407524,33.19916702,-0.00773131,50.6814978,0.039067493,-0.032746779,-0.000368013,154.7649032
3596,so,2016,-7.81579E+11,54.23471483,11.81988028,38.57373272,0.109789657,53.33237605,0.497264655,0.295615808,0.037533538,197.5398897
3597,so,2017,-8.29631E+11,53.75541609,9.891159911,40.03307887,0.100011732,52.93738962,0.309420572,0.245188644,0.009510531,208.435368
3598,so,2018,-8.67753E+11,52.03453942,7.324812449,38.40336913,-0.052435753,49.28020286,-0.148560869,-0.142212035,-0.015235605,194.237677
3599,so,2019,-8.92357E+11,59.92059659,6.392061818,48.83508418,0.463098926,60.44926512,1.863792696,0.958315609,0.165247476,281.6467174
3600,so,2020,-9.06571E+11,53.51236893,4.99921077,53.97161016,0.023110662,53.50096059,0.281386648,0.002142274,-0.002849797,314.4897013
3601,neu,2006,-678539769.8,57.26380778,11.7680174,37.62502038,0.84946267,57.71839508,4.964126928,2.63724431,0.355404179,129.2312013
3602,neu,2007,-1395467468,48.147871,10.94535337,38.31236628,-0.147149553,49.30444419,0.153939842,-0.383553731,-0.018519556,124.4069849
3603,neu,2008,-2133691009,50.96466015,13.25091865,47.78320612,-0.406722136,48.88959076,-1.19192037,-1.364749841,-0.179046824,175.9560707
3604,neu,2009,-2572902159,61.94471328,14.26291227,55.08931665,1.734449569,60.28390659,6.677650796,3.073040176,0.478525748,242.7455731
3605,neu,2010,-3044688291,54.71432645,20.43952909,88.53497347,0.369923318,52.76230615,0.838277246,0.323817162,0.034426886,423.3003312
3606,neu,2011,-3348242384,52.74557101,28.64694584,132.4882804,1.615069557,54.72501073,2.569333475,1.182754838,0.193813385,696.266801
3607,neu,2012,-3584774071,54.4044171,36.02080012,187.2934477,1.758922225,54.72405646,1.715162283,0.887255274,0.117522448,1018.454207
3608,neu,2013,-3794332860,54.16183862,41.69466211,239.586481,1.549303993,55.46457636,1.199763769,0.603808274,0.101497814,1324.3671
3609,neu,2014,-3969090683,54.04683547,52.07983824,329.094881,1.755644977,54.62097481,1.014163521,0.549872201,0.079677407,1851.516741
3610,neu,2015,-4145169215,49.21994155,54.22511674,376.18047,0.044142058,50.63453594,-0.028956921,-0.010467158,-0.017590496,2107.942562
3611,neu,2016,-4272029347,54.34756839,45.78833547,358.8799425,0.944820058,52.22677073,0.700272794,0.247815123,0.048810229,2021.104115
3612,neu,2017,-4385577513,47.958379,42.06591212,397.4614076,-0.468515116,49.10838052,-0.282433129,-0.134664702,-0.0191187,2227.961575
3613,neu,2018,-4483842817,53.58169153,33.84353052,368.5187769,0.269169183,51.07503413,0.194077246,0.063427809,0.021424101,2068.057911
3614,neu,2019,-4569706394,57.53343008,29.6472541,411.4754414,2.470244892,54.30201031,1.145886803,0.580491719,0.072397235,2343.455728
3615,neu,2020,-4645193189,48.82990815,22.39240686,384.2162408,-2.47253055,46.30368179,-0.649771264,-0.623272772,-0.070424856,2134.205669
3616,mcy,2006,-8114417252,44.50684025,30.60714746,24.25080723,-0.036342577,48.62980551,-0.167360701,-0.155190783,-0.025116715,25.48521667
3617,mcy,2007,-11388496879,49.45261312,29.1959061,24.68305877,-0.008552969,50.00939597,-0.050324436,-0.03978907,-0.007074653,27.96641875
3618,mcy,2008,-14359830034,47.96505172,25.63587533,23.21805803,-0.063517301,50.2399921,-0.181414951,-0.30629821,-0.012074031,19.90208491
3619,mcy,2009,-16847739692,54.28682502,17.54925994,18.06911416,-0.044693559,52.68656327,0.258072855,-0.321358598,-0.033713099,-6.571566704
3620,mcy,2010,-19642547420,56.78731551,19.29419816,22.85806667,0.117412456,55.96137745,0.789242383,0.51398367,0.058484533,19.55693533
3621,mcy,2011,-22739072489,50.28253268,17.32510959,23.30983284,0.055951418,50.29538386,0.636928263,0.206329814,0.047034538,21.62491115
3622,mcy,2012,-25298916478,51.30465302,16.5193231,25.76585083,-0.010154546,50.15056003,-0.139781545,-0.048735786,-0.032518514,33.42430627
3623,mcy,2013,-28544638925,56.24799812,15.46047767,28.34316071,0.179970812,56.36733826,1.257776059,0.597963321,0.111844264,48.80967255
3624,mcy,2014,-30316909935,53.74616202,15.56468743,33.43074173,0.176853542,55.17651521,0.870854418,0.484676955,0.071551101,75.08895112
3625,mcy,2015,-32084047994,55.29325164,15.6515432,39.27157392,-0.069016429,48.21782785,-0.509264676,-0.193810351,-0.05912822,102.6879362
3626,mcy,2016,-33469535290,56.16397582,13.3834166,39.85765703,0.251647452,54.07564129,1.499073235,0.596092648,0.119855096,109.5970174
3627,mcy,2017,-34737849068,49.83197014,12.54879396,45.22065555,-0.053543547,48.26106515,-0.308211973,-0.128380749,-0.029908593,133.7391203
3628,mcy,2018,-36160783125,53.59564823,9.063504606,41.18526049,0.081430947,50.71287313,0.449544949,0.144202345,0.00662477,114.1936121
3629,mcy,2019,-37405029738,55.08375524,7.623229631,46.88488906,-0.078368335,49.88519616,0.060395635,-0.202721888,-0.004900918,142.8102405
3630,mcy,2020,-38172757510,54.10270772,4.357508352,39.52768552,0.023978808,52.23920843,0.880235973,0.006328524,0.045979735,105.9783503
3631,clfd,2006,518525.8006,50.63021571,0.125210689,1.420631758,0.005965917,50.90301267,1.337488989,0.353734092,0.023120401,-35.28321538
3632,clfd,2007,888797.7514,45.81384722,0.085690145,1.196233259,-0.010265351,48.13877614,-1.024694495,-0.897141316,-0.140778982,-46.70709251
3633,clfd,2008,585825.2286,54.71008318,0.122781778,1.155073182,-0.001121001,50.68424058,1.496726981,-0.255409673,0.011850346,-47.64138088
3634,clfd,2009,978205.3505,56.82277593,0.213963803,2.081836929,0.050318186,52.76439891,5.453279561,2.443173987,0.366516293,-2.664254842
3635,clfd,2010,2020931.48,53.62072214,0.145323716,2.695042739,0.021824999,52.97751751,3.455786387,0.604801863,0.175875206,25.24240264
3636,clfd,2011,4108629.662,54.27876748,0.342308359,5.840724977,0.069437048,54.09414116,3.046609807,1.347480706,0.250296135,169.8699952
3637,clfd,2012,4070320.002,45.78119244,0.217957099,5.173360006,-0.039372702,46.60197414,-1.275298754,-0.798039741,-0.211044215,130.1049734
3638,clfd,2013,4387683.499,62.37471455,0.508293473,10.04373627,0.364251996,63.22529087,7.688492878,3.531530546,0.597542929,386.2152474
3639,clfd,2014,3761413.505,48.0909228,0.855336458,17.09819752,-0.138963544,46.62084507,-1.205920579,-1.053471238,-0.197320976,659.6494891
3640,clfd,2015,1548100.157,51.37667163,0.618478419,14.70182084,0.01731162,51.49027615,0.858823599,0.06768669,0.033963774,567.1927641
3641,clfd,2016,1715800.964,55.63161745,0.571346139,16.93647436,0.180260847,54.76346454,2.255943893,1.066401536,0.17227502,682.6456092
3642,clfd,2017,1495120.81,47.68486147,0.511778735,14.81789612,-0.185516001,44.88666072,-2.122225746,-1.18582828,-0.209007092,552.8798723
3643,clfd,2018,824056.5638,44.60543624,0.486308723,12.4791787,-0.052759397,47.96317987,-0.794024658,-0.475318164,-0.084052991,459.394991
3644,clfd,2019,725037.6517,54.10591044,0.557195644,12.94902627,0.064544803,52.73191746,1.987406999,0.454286235,0.135003749,494.0996814
3645,clfd,2020,957538.1546,53.19529061,0.85248562,16.0417277,0.297944112,53.91348091,3.403558425,1.494790416,0.226357189,650.4704309
3646,vwtr,2006,-414229604.1,48.5897009,9.534174691,23.56694706,-0.011583737,49.95578964,0.235664183,-0.058031759,0.029851362,108.6393438
3647,vwtr,2007,-1037326478,47.53881321,12.2850351,30.32613551,0.081640682,51.07614102,0.342820057,0.278765754,-0.013399965,168.7554847
3648,vwtr,2008,-1645414883,52.28456772,10.59606366,25.50588334,-0.253761059,50.22940771,-0.56275964,-1.346961971,-0.092870378,122.4469141
3649,vwtr,2009,-1987312212,54.73416574,8.700044038,21.02716983,0.165708025,52.87997782,1.51723469,0.753061783,0.082592487,88.35126446
3650,vwtr,2010,-2369702269,51.08251571,9.279786173,23.08088213,-0.040316571,50.84785946,-0.016271344,-0.210492984,-0.011438825,103.6451228
3651,vwtr,2011,-2811989243,45.62575772,7.811625811,19.44959363,-0.19317738,45.57749688,-1.957106513,-1.082090842,-0.172677198,68.68852751
3652,vwtr,2012,-3274402047,51.14374981,6.403452338,15.99351271,-0.033583051,48.08654974,0.076708044,-0.259750084,-0.006071082,41.10019235
3653,vwtr,2013,-3872227999,54.24380014,6.393246796,15.84189537,0.08068649,52.52133509,0.910909197,0.512130906,0.052033103,41.36531339
3654,vwtr,2014,-4475058368,42.15023998,6.53205766,16.30581367,-0.095093822,45.65300089,-0.911138046,-0.652761561,-0.080854156,42.66139068
3655,vwtr,2015,-4948061682,43.1174716,4.240108442,10.4531003,-0.171333165,42.49948252,-2.6395482,-1.765566551,-0.239059201,-10.18172321
3656,vwtr,2016,-5376619184,52.10092783,3.139331308,7.54203366,0.088453937,54.30058339,2.249833486,0.947086445,0.152347912,-31.69994157
3657,vwtr,2017,-5851822657,50.89918203,4.380617315,11.68077393,0.067475401,52.76776626,1.002390061,0.553996098,0.062923906,4.200232584
3658,vwtr,2018,-6115664990,45.5052778,0.346609354,11.80808918,-0.082473507,46.29816555,-1.342260344,-0.754769295,-0.134177196,2.985661152
3659,vwtr,2019,-6118337496,54.00838427,0.295059579,10.46737178,0.027079678,52.70912387,0.961815746,0.24218954,0.077811451,-6.724547362
3660,vwtr,2020,-6120220321,49.26893504,0.356757874,8.89766791,-0.056076516,48.41475275,-0.736123801,-0.6121297,-0.072635399,-22.22535041
3661,pbh,2006,12067857.14,55.34009675,0.378831127,11.18053634,0.016152904,51.72352148,0.734998376,0.089949585,0.016238258,-36.7647157
3662,pbh,2007,16595833.25,42.33440695,0.398739425,11.69413882,-0.110408375,45.64683741,-2.139371017,-1.151814395,-0.220818278,-35.48263285
3663,pbh,2008,21045837.89,52.3005142,0.49196822,8.769127392,0.004961251,50.52142571,1.519149763,-0.042422787,0.13592612,-50.22924905
3664,pbh,2009,20835029.47,52.06139909,0.333518526,6.653806462,-0.029222018,50.84886206,0.148044269,-0.541523281,-0.116801291,-62.92152921
3665,pbh,2010,22181799.42,58.76969359,0.265996506,8.722475584,0.118512559,57.42030501,2.400291645,1.177125351,0.166247873,-49.69260003
3666,pbh,2011,27349248.29,50.38914513,0.40208369,11.13878358,-0.045150566,49.0112908,0.011871774,-0.474055015,-0.023248767,-37.61457633
3667,pbh,2012,33713437.23,57.84721512,0.442110126,15.84601386,0.276010532,58.57140071,3.388930402,1.80059539,0.230034726,-8.091267524
3668,pbh,2013,37530296.42,58.31410453,0.745110858,28.60314865,0.410307063,58.65730205,3.00722587,1.501072326,0.23044313,65.51285494
3669,pbh,2014,39784903.65,51.25525377,0.85595766,32.1894826,-0.029015283,49.5864433,0.138503856,-0.128788809,-0.012155535,80.97876142
3670,pbh,2015,43036361.22,50.4591771,1.21533417,43.92690466,0.481390892,56.59403233,2.049661847,1.131852503,0.156300575,152.3011396
3671,pbh,2016,44081197.9,48.34870259,1.180316213,50.90592501,-0.060768342,49.42470897,0.045848644,-0.141547415,0.004750613,186.316343
3672,pbh,2017,42608205.83,46.54379845,0.924685144,51.5566044,-0.10374813,48.69326585,-0.41881081,-0.24334127,-0.063625599,189.1934238
3673,pbh,2018,32180282.41,44.31455203,1.203752706,37.21809985,-0.286768395,46.48607308,-1.401993437,-0.781203364,-0.144763334,106.0396158
3674,pbh,2019,29033683.8,49.81101244,0.910444877,31.83663004,0.107188257,52.99130862,1.379693046,0.261524946,0.107616379,81.44556238
3675,pbh,2020,29983522.09,49.04636405,1.360265004,38.07650344,-0.077577774,48.74079886,-0.249940839,-0.245499274,-0.058258487,113.3983907
3676,kfrc,2006,-1349328212,54.37452756,3.115451384,10.19128463,0.026576859,51.87332924,0.704224869,0.202851216,0.034517002,40.13969496
3677,kfrc,2007,-2109637675,51.09822806,3.234356529,10.76925587,-0.055621578,48.1921767,-0.937387681,-0.651976656,-0.088329155,46.18140985
3678,kfrc,2008,-2857295116,47.47782145,2.156531295,6.85660572,-0.079202223,48.33999155,-1.091935198,-1.297797767,-0.094327223,-7.628289523
3679,kfrc,2009,-3252938941,55.77393279,2.366078617,7.489253244,0.133008507,54.71284177,3.784964677,1.622489411,0.193297132,5.813125466
3680,kfrc,2010,-3875208464,59.23060681,3.323976079,10.85437834,0.065066431,54.04968005,1.785494869,0.52080328,0.102399863,50.75156499
3681,kfrc,2011,-4663983491,49.03285321,3.294813762,10.83936963,-0.093447461,47.19366968,-0.8801575,-0.989295306,-0.107833621,46.12462311
3682,kfrc,2012,-5395249846,56.68379585,3.043113742,10.11490499,0.037147813,52.79009546,1.418470188,0.341942926,0.091096886,40.0365047
3683,kfrc,2013,-5927604621,54.71970264,2.764336296,13.48154821,0.172715621,57.21380971,2.109806159,1.252489964,0.143178303,88.74304001
3684,kfrc,2014,-6341057259,51.9510394,3.411634428,17.945789,0.095940653,52.54484314,1.078059235,0.492333067,0.072940761,148.428582
3685,kfrc,2015,-6778407095,48.71191943,3.521459996,21.16482605,0.067903946,50.42105635,0.436236752,0.297078145,0.025840093,191.1000585
3686,kfrc,2016,-7168609501,51.51535998,2.456496891,17.18337655,-0.080193082,50.1291026,0.317127931,-0.468024326,-0.026186417,134.669899
3687,kfrc,2017,-7441737293,56.58632562,2.258178643,19.41157148,0.097936714,51.87245817,0.91980116,0.394637556,0.044615391,168.2252752
3688,kfrc,2018,-7664249345,51.48756301,2.857404738,30.00774522,0.150921187,52.7259151,0.964215722,0.525254714,0.087877566,314.1202506
3689,kfrc,2019,-7864942465,55.22049782,2.353155329,33.74658333,0.267330203,55.38369018,1.759116953,0.778013651,0.107250092,369.8372553
3690,kfrc,2020,-7980274374,46.37440724,1.876865356,32.23948925,0.066567239,49.21039782,0.90894693,0.072021962,0.036562008,344.1158208
